TXN_ID,SENDER_ACCOUNT_NUMBER,RECEIVER_ACCOUNT_NUMBER,AMOUNT,CONDITIONS,TIMESTAMP
TXN_44d80c66611f977d97cb08d0472160de62fcabb297f6e2ba7158a6b205972e90,28_HUO,35_KOP,2000,30_XLW__HAS__2000____AND____45_GTI__HAS__2000____AND____116_GOC__HAS__2000____AND____89_LDG__HAS__2000,2022-12-27 13:53:37.662511
TXN_2c6fa283c95a9e079c799fca1f3af8d7069b59f273593bf1a3ca9fe8bd69bb39,63_RRH,59_BUC,2000,21_SFY__HAS__2000____AND____1_XAX__HAS__2000____AND____146_SWX__HAS__2000____AND____7_XGQ__HAS__2000,2022-12-27 13:53:37.662831
TXN_44663bbfa952a78dd2404a7236aab993b663c60d991f6ae69b403c0009a6960e,39_FPS,101_YCU,2000,107_ACG__HAS__2000____AND____53_YWM__HAS__2000____AND____32_YCS__HAS__2000____AND____44_SGZ__HAS__2000,2022-12-27 13:53:37.663107
TXN_d713a0ed86536cb63842fa3bd63530dae102bad2e5e3a48ccce27fbb8803894f,102_ZGR,143_CIV,2000,26_CAB__HAS__2000____AND____58_PSE__HAS__2000____AND____95_GHW__HAS__2000____AND____93_WJR__HAS__2000,2022-12-27 13:53:37.663367
TXN_5828494701e1065be6c8ff51117c3b77886431fddf9eaed17681b9377bdab2e4,8_JAJ,21_SFY,2000,1_XAX__HAS__2000____AND____34_YIV__HAS__2000____AND____17_YYB__HAS__2000____AND____113_QCB__HAS__2000,2022-12-27 13:53:37.663626
TXN_93f9d71347fb04362934081c2acab0aa86c3fe7f61076f274b9219c64b7d26db,27_XXA,141_DBR,2000,81_PLS__HAS__2000____AND____1_XAX__HAS__2000____AND____44_SGZ__HAS__2000____AND____24_PAD__HAS__2000,2022-12-27 13:53:37.663889
TXN_3e1e382bf90628802d26bd6cdf4edc866ce7b8b91198f6d74163f2521fa603ba,18_SXS,120_EIT,2000,0_AMA__HAS__2000____AND____74_AAI__HAS__2000____AND____16_DTE__HAS__2000____AND____2_WYH__HAS__2000,2022-12-27 13:53:37.664271
TXN_43b437e6c7cd0ae2b874d26347c052f2cf0566618da35711fb65f5f7d3a46599,28_HUO,82_KLX,2000,43_ZCA__HAS__2000____AND____58_PSE__HAS__2000____AND____56_KIK__HAS__2000____AND____14_AVN__HAS__2000,2022-12-27 13:53:37.664711
TXN_839394f3f74add0046acfabb7b67dd99240f31f5a0bc3927efb871c2f9064b88,97_QCL,91_XGF,2000,47_HMH__HAS__2000____AND____53_YWM__HAS__2000____AND____73_VQD__HAS__2000____AND____134_WUL__HAS__2000,2022-12-27 13:53:37.665007
TXN_4cfb21ef5a25620cf28ccce69419b512cb4b714f0441cc16b944a3aa366436c5,36_NJW,18_SXS,2000,4_DRA__HAS__2000____AND____22_OKV__HAS__2000____AND____75_BCL__HAS__2000____AND____92_JNJ__HAS__2000,2022-12-27 13:53:37.665282
TXN_0fb55158823dab7b0a457fa792e4bf8981f00ebf9068e04169e60f09c3c99abc,36_NJW,78_LUP,2000,49_TCJ__HAS__2000____AND____87_KSF__HAS__2000____AND____52_ZFU__HAS__2000____AND____56_KIK__HAS__2000,2022-12-27 13:53:37.665545
TXN_bcacb85ce2913e07909261ef175078d475631b86fe1e1a8fd39fd481a4f93dc2,29_XJP,125_CLA,2000,117_KTK__HAS__2000____AND____146_SWX__HAS__2000____AND____65_CBX__HAS__2000____AND____140_AOA__HAS__2000,2022-12-27 13:53:37.665810
TXN_1e7d2a3ab6e8f0a2d4c3d8adb7ef7f48c75e47ff639a996796957b32564cafa8,61_JDN,108_NOH,2000,141_DBR__HAS__2000____AND____57_KDG__HAS__2000____AND____143_CIV__HAS__2000____AND____91_XGF__HAS__2000,2022-12-27 13:53:37.666069
TXN_9ab01cef58b2c97174845e0d520b84374b0a76d889012b63957cb46b89418b93,129_MMH,71_SKK,2000,107_ACG__HAS__2000____AND____137_AUE__HAS__2000____AND____70_LPW__HAS__2000____AND____7_XGQ__HAS__2000,2022-12-27 13:53:37.666326
TXN_b2e0c34893f6d88c9d162247b1997ac80b9e894eac710ebac16e75dad3506ad2,18_SXS,146_SWX,2000,5_KVQ__HAS__2000____AND____5_KVQ__HAS__2000____AND____19_GWD__HAS__2000____AND____140_AOA__HAS__2000,2022-12-27 13:53:37.666585
TXN_47fb02ee9391d724a4c7b0b5bc8fc01e4b87d71526c3e2794ef3c084f82b6871,130_JHK,48_WIP,2000,147_ZYH__HAS__2000____AND____78_LUP__HAS__2000____AND____39_FPS__HAS__2000____AND____0_AMA__HAS__2000,2022-12-27 13:53:37.666840
TXN_4ac8a5577dad36ad45806a07943045ae3025da5dbe323b425b27cabbfb20865c,72_FFK,68_IGX,2000,8_JAJ__HAS__2000____AND____20_SBP__HAS__2000____AND____138_FUG__HAS__2000____AND____0_AMA__HAS__2000,2022-12-27 13:53:37.667366
TXN_1237bb320fba02b329b539a692c9100c7c1e69d58cba6f7fd4c5d971e496a8b4,72_FFK,140_AOA,2000,95_GHW__HAS__2000____AND____40_FWI__HAS__2000____AND____143_CIV__HAS__2000____AND____88_RUH__HAS__2000,2022-12-27 13:53:37.667645
TXN_93fa530ad6ca972726bd4a821e713767ca8bf47709431baa2334b70380bb8066,68_IGX,41_WEW,2000,131_BWN__HAS__2000____AND____60_ATF__HAS__2000____AND____60_ATF__HAS__2000____AND____0_AMA__HAS__2000,2022-12-27 13:53:37.667905
TXN_99ec38b4f705282d51d84e78d21c8a7b183f4984287e97f6a6ecd5fd42780c21,29_XJP,115_PXY,2000,45_GTI__HAS__2000____AND____111_VWR__HAS__2000____AND____11_BWF__HAS__2000____AND____24_PAD__HAS__2000,2022-12-27 13:53:37.668163
TXN_0d5f87f2bf96a03ede306ecfcb015903c82d5d61484f7334857aa80b2debaf29,26_CAB,111_VWR,2000,97_QCL__HAS__2000____AND____54_XHK__HAS__2000____AND____114_SOG__HAS__2000____AND____78_LUP__HAS__2000,2022-12-27 13:53:37.668420
TXN_773af26c6edcba283093427da78ff7c5cbd9d6448e77d6c04a3a5519537d7a92,146_SWX,136_XQR,2000,110_TDG__HAS__2000____AND____79_AGG__HAS__2000____AND____35_KOP__HAS__2000____AND____57_KDG__HAS__2000,2022-12-27 13:53:37.668673
TXN_380b3dd5b4035034e1a0a830e136eede25ca7b782be5585d47cc34d951ff3cfc,117_KTK,11_BWF,2000,69_TDX__HAS__2000____AND____143_CIV__HAS__2000____AND____53_YWM__HAS__2000____AND____52_ZFU__HAS__2000,2022-12-27 13:53:37.668931
TXN_7bdd3517662214eb0ef8165b03e431bfb8432c835e67afcc93a86317ff50f09c,81_PLS,49_TCJ,2000,119_MYL__HAS__2000____AND____73_VQD__HAS__2000____AND____145_MTE__HAS__2000____AND____73_VQD__HAS__2000,2022-12-27 13:53:37.669187
TXN_071a24f0e789872e61b80f588d42cb6f07b0f7fbb46cbc08873beba9011ac999,69_TDX,5_KVQ,2000,114_SOG__HAS__2000____AND____13_WNC__HAS__2000____AND____66_YYF__HAS__2000____AND____90_JYV__HAS__2000,2022-12-27 13:53:37.669440
TXN_55f9a02515700e71c1c5276f8c36d36ed3e9ec24dd4f9b065a1b0341740fc471,88_RUH,91_XGF,2000,148_EQP__HAS__2000____AND____120_EIT__HAS__2000____AND____63_RRH__HAS__2000____AND____138_FUG__HAS__2000,2022-12-27 13:53:37.669707
TXN_3b768761487781ffcbcba6ef3e4937d6c0625cba084566401b1c3fb5eeb66e04,35_KOP,68_IGX,2000,85_ZVT__HAS__2000____AND____134_WUL__HAS__2000____AND____10_AMF__HAS__2000____AND____111_VWR__HAS__2000,2022-12-27 13:53:37.669978
TXN_077ea85d710e0e3bde832a0e07f59bfa35c227c9a10140df97ce80ee116de61f,92_JNJ,114_SOG,2000,36_NJW__HAS__2000____AND____41_WEW__HAS__2000____AND____77_YBG__HAS__2000____AND____87_KSF__HAS__2000,2022-12-27 13:53:37.670238
TXN_c2fdca61a7a326747cbfc27018fdfb89cf2bcb64a848b811ecc75dfdb5f221aa,40_FWI,60_ATF,2000,133_UNG__HAS__2000____AND____18_SXS__HAS__2000____AND____15_YJJ__HAS__2000____AND____4_DRA__HAS__2000,2022-12-27 13:53:37.670508
TXN_614a1a5d609e447dd8413df6bd454cacbb58c0734dfc02d3447c8848201fa269,87_KSF,136_XQR,2000,49_TCJ__HAS__2000____AND____145_MTE__HAS__2000____AND____57_KDG__HAS__2000____AND____21_SFY__HAS__2000,2022-12-27 13:53:37.670772
TXN_2b492cc00937e748b5695ceff8590147c383e0470ae727c1d1f6a89566fa366a,42_CMQ,89_LDG,2000,81_PLS__HAS__2000____AND____7_XGQ__HAS__2000____AND____39_FPS__HAS__2000____AND____51_RSK__HAS__2000,2022-12-27 13:53:37.671028
TXN_0a3da006c89c9957f3fd383be6eeb9bc629a37e9a1f30cfdbef5ba51b3e186e7,28_HUO,19_GWD,2000,69_TDX__HAS__2000____AND____86_VQV__HAS__2000____AND____105_ZXP__HAS__2000____AND____108_NOH__HAS__2000,2022-12-27 13:53:37.671286
TXN_3e8979b9af726b366f4e86daf1cce53486da4cb4bf1786cf1ca9850cf069ff39,111_VWR,40_FWI,2000,125_CLA__HAS__2000____AND____118_ZTY__HAS__2000____AND____6_ROV__HAS__2000____AND____93_WJR__HAS__2000,2022-12-27 13:53:37.671548
TXN_e1d252c7c883b5866ced0d777584f709b955dbb0720e1da2037b1ab313586b08,115_PXY,87_KSF,2000,67_VBV__HAS__2000____AND____22_OKV__HAS__2000____AND____91_XGF__HAS__2000____AND____98_KCA__HAS__2000,2022-12-27 13:53:37.671801
TXN_b42a4696483aa7c4ee89f70cdc8fa10817b1612d5ec3c13a9c3a6c848a7c1e5e,124_IBH,89_LDG,2000,2_WYH__HAS__2000____AND____74_AAI__HAS__2000____AND____123_TZL__HAS__2000____AND____112_FCN__HAS__2000,2022-12-27 13:53:37.672119
TXN_50ba839f6286162b79ea1ad48bbf37405da1eebc73b7ca181146979b7fbdd3a0,72_FFK,113_QCB,2000,124_IBH__HAS__2000____AND____83_CEL__HAS__2000____AND____76_VFW__HAS__2000____AND____78_LUP__HAS__2000,2022-12-27 13:53:37.672382
TXN_a4a1828af6754b5fa1b044b604690e7a349c04121ba4788030bbd10173825329,36_NJW,15_YJJ,2000,57_KDG__HAS__2000____AND____33_NOE__HAS__2000____AND____128_EPN__HAS__2000____AND____120_EIT__HAS__2000,2022-12-27 13:53:37.672637
TXN_475c4f3ab9047782a7bb7433f5f11507f2e873b35ae7f67bbef627ce4535ed03,15_YJJ,90_JYV,2000,108_NOH__HAS__2000____AND____90_JYV__HAS__2000____AND____141_DBR__HAS__2000____AND____108_NOH__HAS__2000,2022-12-27 13:53:37.672894
TXN_f0b860fcb646cced1523d56105d45d6c375c0d2b9e25e50b5a025236c7d932f7,32_YCS,49_TCJ,2000,1_XAX__HAS__2000____AND____10_AMF__HAS__2000____AND____31_JZC__HAS__2000____AND____5_KVQ__HAS__2000,2022-12-27 13:53:37.673157
TXN_e77280ea66330f9cb723421c6594758271af21ae06d009785e4d4f60708ec24b,53_YWM,82_KLX,2000,99_SRZ__HAS__2000____AND____91_XGF__HAS__2000____AND____90_JYV__HAS__2000____AND____81_PLS__HAS__2000,2022-12-27 13:53:37.673412
TXN_661f1abc7459a5eb9bd52f5443f0c50d8ddb3bb2ec8651c9b990c1e89b71504b,44_SGZ,144_ETV,2000,83_CEL__HAS__2000____AND____7_XGQ__HAS__2000____AND____27_XXA__HAS__2000____AND____117_KTK__HAS__2000,2022-12-27 13:53:37.673671
TXN_dfbaeea9b52a0c28686602fad917c03a940a076f42cd8d94810e893284ba3067,46_YIP,4_DRA,2000,148_EQP__HAS__2000____AND____138_FUG__HAS__2000____AND____49_TCJ__HAS__2000____AND____20_SBP__HAS__2000,2022-12-27 13:53:37.673926
TXN_cdf266af45bfc167059521653ca538f3c87a698c0e3f8f074d1f4166ec067c1b,95_GHW,105_ZXP,2000,115_PXY__HAS__2000____AND____41_WEW__HAS__2000____AND____79_AGG__HAS__2000____AND____31_JZC__HAS__2000,2022-12-27 13:53:37.674179
TXN_d903ac1cbcdc96050fc73daa1497132517d6ceb43ca4e780c9bcb719d4268a5d,145_MTE,31_JZC,2000,1_XAX__HAS__2000____AND____25_ITU__HAS__2000____AND____147_ZYH__HAS__2000____AND____118_ZTY__HAS__2000,2022-12-27 13:53:37.674431
TXN_8866631238c68bcb68a4c76809a96e444cd2a0e791cbff25690665d7aade4846,127_DVT,74_AAI,2000,4_DRA__HAS__2000____AND____119_MYL__HAS__2000____AND____97_QCL__HAS__2000____AND____67_VBV__HAS__2000,2022-12-27 13:53:37.674687
TXN_47b722a9816ba3ee85084bf57438b7bed8a853fcb9ee0053dd518ed0bef0d2a3,100_JDW,112_FCN,2000,27_XXA__HAS__2000____AND____75_BCL__HAS__2000____AND____111_VWR__HAS__2000____AND____99_SRZ__HAS__2000,2022-12-27 13:53:37.675067
TXN_accba51aee5366ed2fc867c1bad6e2c405677c34789785dc15dfc305e769b143,25_ITU,47_HMH,2000,19_GWD__HAS__2000____AND____28_HUO__HAS__2000____AND____11_BWF__HAS__2000____AND____21_SFY__HAS__2000,2022-12-27 13:53:37.675369
TXN_6ffc7d1912a4b6ec6e22fb5de07d32e6ed630e89e78a33daf4689f820bfaccd8,117_KTK,108_NOH,2000,124_IBH__HAS__2000____AND____105_ZXP__HAS__2000____AND____140_AOA__HAS__2000____AND____97_QCL__HAS__2000,2022-12-27 13:53:37.675639
TXN_b955427837fbe0072054b534f2dfa8e54f8a773ddc2b0026985cc64783288b14,147_ZYH,5_KVQ,2000,25_ITU__HAS__2000____AND____16_DTE__HAS__2000____AND____34_YIV__HAS__2000____AND____112_FCN__HAS__2000,2022-12-27 13:53:37.675902
TXN_d1a389a25025ed003db573ad7dcdc991033f06659d09665f8fadf5313c617edb,24_PAD,50_ZSO,2000,108_NOH__HAS__2000____AND____44_SGZ__HAS__2000____AND____120_EIT__HAS__2000____AND____44_SGZ__HAS__2000,2022-12-27 13:53:37.676165
TXN_e37cb24a6c1776b3fe14ec1142cbe0deed8742b1a5932adbe83cdfa4a915dde1,29_XJP,103_MFP,2000,12_VQI__HAS__2000____AND____106_UBE__HAS__2000____AND____5_KVQ__HAS__2000____AND____10_AMF__HAS__2000,2022-12-27 13:53:37.676432
TXN_cd6b26b50e2164d19b090017b491bc95e1e89eb8ad91e4b63a2a76b0b2f382f1,31_JZC,43_ZCA,2000,145_MTE__HAS__2000____AND____51_RSK__HAS__2000____AND____108_NOH__HAS__2000____AND____76_VFW__HAS__2000,2022-12-27 13:53:37.676707
TXN_98568a53089e5d24f59adb50d4598c48403a9a4f676b0564883f1efe8f303353,74_AAI,146_SWX,2000,14_AVN__HAS__2000____AND____37_ZUT__HAS__2000____AND____92_JNJ__HAS__2000____AND____96_VFS__HAS__2000,2022-12-27 13:53:37.676967
TXN_756766950717a91730b4f1a64e11058d92d692ed0010427400b5d3b97dd4b8a6,68_IGX,77_YBG,2000,32_YCS__HAS__2000____AND____137_AUE__HAS__2000____AND____26_CAB__HAS__2000____AND____129_MMH__HAS__2000,2022-12-27 13:53:37.677306
TXN_cb7cd79cac4f5a81479227cc6a8671a62be80f272f3a50e7a00585540cec6a34,88_RUH,132_TOX,2000,86_VQV__HAS__2000____AND____3_OFP__HAS__2000____AND____109_TCI__HAS__2000____AND____95_GHW__HAS__2000,2022-12-27 13:53:37.677569
TXN_8ef9afb8a2b7231b608fe495a645ad656a08f7a05a4ee02b84778d3b15aae953,112_FCN,117_KTK,2000,20_SBP__HAS__2000____AND____43_ZCA__HAS__2000____AND____109_TCI__HAS__2000____AND____15_YJJ__HAS__2000,2022-12-27 13:53:37.677833
TXN_d58ee2863e810441693123a1b4a5fb0d30bdb91d292acbac2081a0690c7450c6,3_OFP,51_RSK,2000,115_PXY__HAS__2000____AND____51_RSK__HAS__2000____AND____146_SWX__HAS__2000____AND____131_BWN__HAS__2000,2022-12-27 13:53:37.678093
TXN_549974a7616c299f6b013c240bab448454797fa29d8745134ffebca6c490d54e,23_FAV,18_SXS,2000,129_MMH__HAS__2000____AND____16_DTE__HAS__2000____AND____11_BWF__HAS__2000____AND____40_FWI__HAS__2000,2022-12-27 13:53:37.678359
TXN_4e746337af528b36a221161286a516c4bc5aca2565a53e42361924bc6868b08d,95_GHW,131_BWN,2000,11_BWF__HAS__2000____AND____102_ZGR__HAS__2000____AND____88_RUH__HAS__2000____AND____122_PVV__HAS__2000,2022-12-27 13:53:37.678619
TXN_a47d4eb520aa572e08e53aad6a4f082d181bc683373395a342847fa5c4725f49,0_AMA,116_GOC,2000,64_BXF__HAS__2000____AND____117_KTK__HAS__2000____AND____106_UBE__HAS__2000____AND____84_ANW__HAS__2000,2022-12-27 13:53:37.678900
TXN_848e0dba855c7321ce6b514d942cff0b09704f13dd0b8bc200bae6550c8ae185,58_PSE,34_YIV,2000,142_QVM__HAS__2000____AND____45_GTI__HAS__2000____AND____135_FSA__HAS__2000____AND____144_ETV__HAS__2000,2022-12-27 13:53:37.679158
TXN_e9876743ac293ccb4fdd8226791cf5819f963a403d1a7694c8a4a75110dbc607,119_MYL,45_GTI,2000,92_JNJ__HAS__2000____AND____39_FPS__HAS__2000____AND____38_OFR__HAS__2000____AND____37_ZUT__HAS__2000,2022-12-27 13:53:37.679414
TXN_df30a85c2edc807c01f8969ba3ca91f65e7864fa548bc2871b45d06c54cb3ac4,135_FSA,64_BXF,2000,6_ROV__HAS__2000____AND____113_QCB__HAS__2000____AND____49_TCJ__HAS__2000____AND____42_CMQ__HAS__2000,2022-12-27 13:53:37.679680
TXN_be230d95cfa9fc1b249dea2e3bb03f9bf0b5a859be9d9ea617c2f2ebb33606c7,37_ZUT,103_MFP,2000,36_NJW__HAS__2000____AND____16_DTE__HAS__2000____AND____75_BCL__HAS__2000____AND____114_SOG__HAS__2000,2022-12-27 13:53:37.679938
TXN_e9ae0e15ad4c0585429394689be3363a3c1d163f199440bffa735c197841846c,93_WJR,3_OFP,2000,116_GOC__HAS__2000____AND____136_XQR__HAS__2000____AND____46_YIP__HAS__2000____AND____10_AMF__HAS__2000,2022-12-27 13:53:37.680195
TXN_10ccbe4b4548027c9350c16c43219dbf6f3e00241dcd147a2a6fc2318eb86170,63_RRH,92_JNJ,2000,36_NJW__HAS__2000____AND____105_ZXP__HAS__2000____AND____147_ZYH__HAS__2000____AND____45_GTI__HAS__2000,2022-12-27 13:53:37.680472
TXN_0a04d119aeb56b72c951cc3c874f9201f708cb118e791a96a5b63a79bab606c3,18_SXS,131_BWN,2000,25_ITU__HAS__2000____AND____97_QCL__HAS__2000____AND____19_GWD__HAS__2000____AND____76_VFW__HAS__2000,2022-12-27 13:53:37.680731
TXN_7af0ddaae847ce454caf0276f61588c20d289c9ba15b2a84f43a4b8b0e313fb8,53_YWM,14_AVN,2000,42_CMQ__HAS__2000____AND____10_AMF__HAS__2000____AND____74_AAI__HAS__2000____AND____61_JDN__HAS__2000,2022-12-27 13:53:37.680989
TXN_9fbfb9c3568b571c075c06752d1266f09254e878b38044a821768cae45167813,18_SXS,31_JZC,2000,125_CLA__HAS__2000____AND____35_KOP__HAS__2000____AND____9_RUN__HAS__2000____AND____64_BXF__HAS__2000,2022-12-27 13:53:37.681249
TXN_ec22b30e89075e30d64bc66d315fdf7148122b965b2453deb42660046b2832d5,50_ZSO,94_ZIB,2000,21_SFY__HAS__2000____AND____4_DRA__HAS__2000____AND____64_BXF__HAS__2000____AND____27_XXA__HAS__2000,2022-12-27 13:53:37.681510
TXN_0b5fd547b24c0dd9ca02745b452067412edaebdc315a34a1792dccb534d6bf6e,27_XXA,113_QCB,2000,3_OFP__HAS__2000____AND____7_XGQ__HAS__2000____AND____61_JDN__HAS__2000____AND____49_TCJ__HAS__2000,2022-12-27 13:53:37.681766
TXN_9b4704e80ea691d340070ea755ca73bcc4e69bf9ff5f7b74bda43432b59f36a7,89_LDG,83_CEL,2000,24_PAD__HAS__2000____AND____29_XJP__HAS__2000____AND____99_SRZ__HAS__2000____AND____49_TCJ__HAS__2000,2022-12-27 13:53:37.682031
TXN_0c9ccea147d39b900f5591e92509652a9b6cc753ad10bd9e9f158e6856edc675,60_ATF,89_LDG,2000,49_TCJ__HAS__2000____AND____4_DRA__HAS__2000____AND____15_YJJ__HAS__2000____AND____18_SXS__HAS__2000,2022-12-27 13:53:37.682357
TXN_74169bbb1904f5d1fcd8e3ff738cfbb81241c378c3f97cf8702c1267dcc277b2,35_KOP,37_ZUT,2000,49_TCJ__HAS__2000____AND____60_ATF__HAS__2000____AND____63_RRH__HAS__2000____AND____136_XQR__HAS__2000,2022-12-27 13:53:37.682618
TXN_662f5ba6f87e24811686eae0b847ffe18e3a18a30ce0af7a9c2f52e811ea6132,63_RRH,22_OKV,2000,73_VQD__HAS__2000____AND____17_YYB__HAS__2000____AND____32_YCS__HAS__2000____AND____65_CBX__HAS__2000,2022-12-27 13:53:37.682891
TXN_9e60a1771f0094078874504622f2c6100fc9b216f5d773d3105c1c8ce44e0cb0,41_WEW,28_HUO,2000,11_BWF__HAS__2000____AND____114_SOG__HAS__2000____AND____121_BME__HAS__2000____AND____123_TZL__HAS__2000,2022-12-27 13:53:37.683144
TXN_943d3484344b37a2f03a6e22838b816d3e299b2de5ad3c51434027228bf59e97,12_VQI,53_YWM,2000,67_VBV__HAS__2000____AND____134_WUL__HAS__2000____AND____138_FUG__HAS__2000____AND____88_RUH__HAS__2000,2022-12-27 13:53:37.683395
TXN_05e4c3a548eb9ff8463c1e3912c7f12435c3f7e50e8b1416bd499b94fdcc42a0,19_GWD,0_AMA,2000,79_AGG__HAS__2000____AND____0_AMA__HAS__2000____AND____142_QVM__HAS__2000____AND____113_QCB__HAS__2000,2022-12-27 13:53:37.683650
TXN_32c18371dc5255ac0e84cabaf66e583dd1c0bb1c27e7d5e94723a7207d18b147,68_IGX,17_YYB,2000,103_MFP__HAS__2000____AND____56_KIK__HAS__2000____AND____81_PLS__HAS__2000____AND____130_JHK__HAS__2000,2022-12-27 13:53:37.683905
TXN_bf8706f38ef90603dc4fab72d729b015761be551ac9bf0f967ea588233a123c9,103_MFP,67_VBV,2000,116_GOC__HAS__2000____AND____59_BUC__HAS__2000____AND____19_GWD__HAS__2000____AND____139_THH__HAS__2000,2022-12-27 13:53:37.684163
TXN_57693614cc0970f2155af3e918795a698bbf97bf407d2e34a67b8c3615eed444,55_LZK,46_YIP,2000,102_ZGR__HAS__2000____AND____84_ANW__HAS__2000____AND____65_CBX__HAS__2000____AND____23_FAV__HAS__2000,2022-12-27 13:53:37.684422
TXN_80bbc696078af9cee1dacbf48c304bcad73e2ed712a300f7f767379c96982106,148_EQP,3_OFP,2000,63_RRH__HAS__2000____AND____5_KVQ__HAS__2000____AND____141_DBR__HAS__2000____AND____52_ZFU__HAS__2000,2022-12-27 13:53:37.684678
TXN_57bc14f91ef1cd08bfb85c3729137298d096c176b285bd51ac62a391d10ad77a,17_YYB,23_FAV,2000,29_XJP__HAS__2000____AND____57_KDG__HAS__2000____AND____31_JZC__HAS__2000____AND____94_ZIB__HAS__2000,2022-12-27 13:53:37.684933
TXN_d4c709607c1ade3a8131c97566b3cf09689994d458da60117113fa98ca043402,99_SRZ,19_GWD,2000,105_ZXP__HAS__2000____AND____90_JYV__HAS__2000____AND____98_KCA__HAS__2000____AND____107_ACG__HAS__2000,2022-12-27 13:53:37.685193
TXN_abcf8673487fa15d985be3bbf74e3502d9c21799e884d1caeb53f61a30941683,100_JDW,135_FSA,2000,130_JHK__HAS__2000____AND____109_TCI__HAS__2000____AND____50_ZSO__HAS__2000____AND____146_SWX__HAS__2000,2022-12-27 13:53:37.685453
TXN_fbe6e0db453d6e428c1221dd2ecca77c9f8076be6b522fbb207166ea56017c32,56_KIK,118_ZTY,2000,35_KOP__HAS__2000____AND____68_IGX__HAS__2000____AND____55_LZK__HAS__2000____AND____99_SRZ__HAS__2000,2022-12-27 13:53:37.685716
TXN_e0b613534281df0d176e60313094633093ee62c68e1032a9a7ae186f6923c3fc,99_SRZ,12_VQI,2000,133_UNG__HAS__2000____AND____67_VBV__HAS__2000____AND____133_UNG__HAS__2000____AND____41_WEW__HAS__2000,2022-12-27 13:53:37.685981
TXN_37705e9b6ff368d31cc73f15930594990a09451c55c0f819cae56af7edeceee4,64_BXF,103_MFP,2000,58_PSE__HAS__2000____AND____122_PVV__HAS__2000____AND____144_ETV__HAS__2000____AND____83_CEL__HAS__2000,2022-12-27 13:53:37.686234
TXN_aff7352242ff13c6c10a7fabc9f456870536a099dedcae69b8d2a5e8c718f135,30_XLW,54_XHK,2000,38_OFR__HAS__2000____AND____3_OFP__HAS__2000____AND____25_ITU__HAS__2000____AND____130_JHK__HAS__2000,2022-12-27 13:53:37.686495
TXN_a2ae6631e2d8c98a1118bc2a3e8f04564a7c54efc6cb441e3251204894d6a625,131_BWN,132_TOX,2000,29_XJP__HAS__2000____AND____52_ZFU__HAS__2000____AND____11_BWF__HAS__2000____AND____60_ATF__HAS__2000,2022-12-27 13:53:37.686771
TXN_963520c5bf84b25a558d493eb34c79a90a6ef36a7cec3d9b5259f0df8573dfea,25_ITU,11_BWF,2000,55_LZK__HAS__2000____AND____95_GHW__HAS__2000____AND____36_NJW__HAS__2000____AND____38_OFR__HAS__2000,2022-12-27 13:53:37.687086
TXN_137123f4bc7f7b3b6b148440fa4968ba4746955c00b93d747152a03716cb25c2,101_YCU,123_TZL,2000,46_YIP__HAS__2000____AND____114_SOG__HAS__2000____AND____125_CLA__HAS__2000____AND____124_IBH__HAS__2000,2022-12-27 13:53:37.687345
TXN_594c7902c49d3a69ac050ae123022ae1b46fc0b60b5bf044f814a1bd0f14b0b8,137_AUE,3_OFP,2000,19_GWD__HAS__2000____AND____48_WIP__HAS__2000____AND____6_ROV__HAS__2000____AND____83_CEL__HAS__2000,2022-12-27 13:53:37.687603
TXN_f010a04da250d9819e0af508d4cbd652c9218f79d16796dd16ff07e2e12c82d7,20_SBP,4_DRA,2000,32_YCS__HAS__2000____AND____11_BWF__HAS__2000____AND____143_CIV__HAS__2000____AND____22_OKV__HAS__2000,2022-12-27 13:53:37.687858
TXN_e2f39ac625a0461212e87d30a4e9f93b83fbdb906c9a7c36624cd6a33a4b6c6c,44_SGZ,43_ZCA,2000,129_MMH__HAS__2000____AND____35_KOP__HAS__2000____AND____5_KVQ__HAS__2000____AND____139_THH__HAS__2000,2022-12-27 13:53:37.688120
TXN_303f7db938d1893949717eed329c008d2e8026d844aaa3b0ce8f4c9dc437b39b,85_ZVT,49_TCJ,2000,9_RUN__HAS__2000____AND____141_DBR__HAS__2000____AND____129_MMH__HAS__2000____AND____124_IBH__HAS__2000,2022-12-27 13:53:37.688381
TXN_5cad8f036235266bb1658bbebb67a6e6a399223748a3b2eed1763e996244510e,11_BWF,83_CEL,2000,104_SZP__HAS__2000____AND____62_YTV__HAS__2000____AND____103_MFP__HAS__2000____AND____44_SGZ__HAS__2000,2022-12-27 13:53:37.688642
TXN_1d733d670809e985530b2ddbf34fcc19f2eaf9dd87a550d6989097b6ab272b54,75_BCL,116_GOC,2000,72_FFK__HAS__2000____AND____34_YIV__HAS__2000____AND____73_VQD__HAS__2000____AND____56_KIK__HAS__2000,2022-12-27 13:53:37.688903
TXN_bb047676db88e26f0e73c9561d0cd7792dd4cb9ccf444493e6c3351a43f8ae38,30_XLW,35_KOP,2000,38_OFR__HAS__2000____AND____26_CAB__HAS__2000____AND____36_NJW__HAS__2000____AND____18_SXS__HAS__2000,2022-12-27 13:53:37.689160
